threshold,sensitivity,specificity,precision,npv,f1,accuracy,youden_j
0.10849246231155779,0.9063097514340345,0.8453815261044176,0.8602540834845736,0.8957446808510638,0.88268156424581,0.8765915768854065,0.7516912775384521
0.11341708542713567,0.9063097514340345,0.8473895582329317,0.8618181818181818,0.8959660297239915,0.8835041938490216,0.8775710088148874,0.7536993096669662
0.11834170854271357,0.9063097514340345,0.8493975903614458,0.8633879781420765,0.8961864406779662,0.8843283582089553,0.8785504407443683,0.7557073417954803
0.12326633165829146,0.904397705544933,0.8514056224899599,0.8647166361974405,0.8945147679324894,0.8841121495327102,0.8785504407443683,0.7558033280348928
0.12819095477386935,0.9024856596558317,0.8554216867469879,0.8676470588235294,0.8930817610062893,0.8847235238987816,0.8795298726738492,0.7579073464028196
0.13311557788944725,0.9005736137667304,0.8554216867469879,0.8674033149171271,0.891213389121339,0.8836772983114447,0.8785504407443683,0.7559953005137183
0.13804020100502515,0.9005736137667304,0.8554216867469879,0.8674033149171271,0.891213389121339,0.8836772983114447,0.8785504407443683,0.7559953005137183
0.14296482412060302,0.9005736137667304,0.857429718875502,0.8690036900369004,0.8914405010438413,0.8845070422535213,0.8795298726738492,0.7580033326422324
0.14788944723618092,0.9005736137667304,0.8594377510040161,0.8706099815157117,0.8916666666666667,0.8853383458646615,0.8805093046033301,0.7600113647707465
0.1528140703517588,0.9005736137667304,0.8614457831325302,0.8722222222222222,0.8918918918918919,0.8861712135465662,0.881488736532811,0.7620193968992606
0.1577386934673367,0.8986615678776291,0.8614457831325302,0.8719851576994434,0.8900414937759336,0.8851224105461395,0.8805093046033301,0.7601073510101592
0.16266331658291458,0.8986615678776291,0.8614457831325302,0.8719851576994434,0.8900414937759336,0.8851224105461395,0.8805093046033301,0.7601073510101592
0.16758793969849248,0.8967495219885278,0.8694779116465864,0.8782771535580525,0.8891170431211499,0.8874172185430463,0.8834476003917727,0.7662274336351143
0.17251256281407037,0.8948374760994264,0.8755020080321285,0.8830188679245283,0.8879837067209776,0.888888888888889,0.8854064642507345,0.770339484131555
0.17743718592964824,0.8948374760994264,0.8795180722891566,0.8863636363636364,0.8884381338742393,0.8905803996194102,0.8873653281096964,0.7743555483885829
0.18236180904522614,0.8948374760994264,0.8795180722891566,0.8863636363636364,0.8884381338742393,0.8905803996194102,0.8873653281096964,0.7743555483885829
0.18728643216080404,0.892925430210325,0.8815261044176707,0.8878326996197718,0.8868686868686869,0.8903717826501428,0.8873653281096964,0.7744515346279957
0.19221105527638194,0.892925430210325,0.8815261044176707,0.8878326996197718,0.8868686868686869,0.8903717826501428,0.8873653281096964,0.7744515346279957
0.1971356783919598,0.892925430210325,0.8835341365461847,0.8895238095238095,0.8870967741935484,0.8912213740458015,0.8883447600391773,0.7764595667565097
0.2020603015075377,0.892925430210325,0.8835341365461847,0.8895238095238095,0.8870967741935484,0.8912213740458015,0.8883447600391773,0.7764595667565097
0.2069849246231156,0.8910133843212237,0.8835341365461847,0.8893129770992366,0.8853118712273642,0.8901623686723973,0.8873653281096964,0.7745475208674084
0.21190954773869347,0.8910133843212237,0.8855421686746988,0.8910133843212237,0.8855421686746988,0.8910133843212237,0.8883447600391773,0.7765555529959225
0.21683417085427137,0.8910133843212237,0.8875502008032129,0.89272030651341,0.8857715430861723,0.8918660287081339,0.8893241919686582,0.7785635851244366
0.22175879396984927,0.8910133843212237,0.8875502008032129,0.89272030651341,0.8857715430861723,0.8918660287081339,0.8893241919686582,0.7785635851244366
0.22668341708542716,0.8910133843212237,0.8895582329317269,0.8944337811900192,0.886,0.8927203065134098,0.8903036238981391,0.7805716172529507
0.23160804020100503,0.8891013384321224,0.8895582329317269,0.8942307692307693,0.8842315369261478,0.8916586768935763,0.8893241919686582,0.7786595713638493
0.23653266331658293,0.8891013384321224,0.8895582329317269,0.8942307692307693,0.8842315369261478,0.8916586768935763,0.8893241919686582,0.7786595713638493
0.24145728643216083,0.8891013384321224,0.8895582329317269,0.8942307692307693,0.8842315369261478,0.8916586768935763,0.8893241919686582,0.7786595713638493
0.2463819095477387,0.8891013384321224,0.891566265060241,0.8959537572254336,0.8844621513944223,0.8925143953934741,0.8903036238981391,0.7806676034923634
0.2513065326633166,0.8891013384321224,0.891566265060241,0.8959537572254336,0.8844621513944223,0.8925143953934741,0.8903036238981391,0.7806676034923634
0.2562311557788945,0.8891013384321224,0.891566265060241,0.8959537572254336,0.8844621513944223,0.8925143953934741,0.8903036238981391,0.7806676034923634
0.2611557788944724,0.8891013384321224,0.891566265060241,0.8959537572254336,0.8844621513944223,0.8925143953934741,0.8903036238981391,0.7806676034923634
0.2660804020100503,0.887189292543021,0.891566265060241,0.8957528957528957,0.882703777335984,0.8914505283381363,0.8893241919686582,0.7787555576032621
0.2710050251256282,0.8852772466539197,0.891566265060241,0.8955512572533849,0.8809523809523809,0.8903846153846153,0.8883447600391773,0.7768435117141608
0.275929648241206,0.8852772466539197,0.8955823293172691,0.8990291262135922,0.8814229249011858,0.8921001926782273,0.8903036238981391,0.7808595759711889
0.2808542713567839,0.8852772466539197,0.8955823293172691,0.8990291262135922,0.8814229249011858,0.8921001926782273,0.8903036238981391,0.7808595759711889
